Artist,Song,Album,duration_ms,popularity,speechiness,danceability,tempo,words,n,Sales,Year
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,black,82,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,white,28,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,asian,5,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,hispanic,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,goddammit,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,ethnicity,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,fire,25,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,burning,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,inside,45,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,eyes,32,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,music,21,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,saved,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,life,140,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,calling,8,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,hypnotize,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,yeah,139,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,trapped,6,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,body,25,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,freed,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,mind,55,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,fighting,5,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,details,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,retail,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,store,6,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,racism,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,alive,10,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,yellow,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,tape,4,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,colored,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,lines,4,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,line,11,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,diverse,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,gettin,14,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,wanna,93,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,kendrick,55,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,drive,8,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,benzes,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,business,9,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,attention,6,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,gotta,83,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,wind,6,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,sins,9,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,matter,18,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,mistake,7,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,rapper,18,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,backstage,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,hide,12,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,cameras,7,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,mosh,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,microphone,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,tossed,4,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,brain,9,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,lost,24,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,cost,8,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,penny,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,hold,18,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,wallets,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,mailman,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,postal,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,freeze,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,approach,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,starstruck,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,roast,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,hiii,18,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,power,35,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,reporting,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,live,74,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,planet,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,terminator,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,martin,10,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,luther,4,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,king,23,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,tired,32,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,lied,7,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,recognize,14,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,FALSE,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,achievements,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,treason,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,tylenol,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,knock,6,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,doors,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,opportunity,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,involved,4,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,activist,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,einstein,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,calculus,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,kicking,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,math,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,dropping,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,science,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,alchemist,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,lyrically,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,head,55,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,alien,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,alienate,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,dreams,9,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,metaphor,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,wings,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,plane,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,angel,6,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,pilot,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,halo,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,woah,67,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,gross,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,messenger,1,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,threes,2,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,notice,3,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,people,37,500000,2011
Kendrick,fuck your ethnicity,section.80,224671,58,0.328,0.601,150.967,wizard,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,wrote,14,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,record,13,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,thirty,9,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,thousand,11,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,feet,20,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,stewardess,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,complimenting,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,nappy,5,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,hair,10,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,front,30,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,passengers,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,terrorist,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,asparagus,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,fast,17,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,money,72,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,freedom,5,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,crash,8,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,dummy,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,dollars,11,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,dying,3,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,meet,12,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,minute,10,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,bury,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,twenty,34,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,million,13,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,comptown,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,fitted,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,yeah,139,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,poppin,9,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,section,10,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,wall,8,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,edge,4,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,jump,10,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,call,43,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,woman,27,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,break,8,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,ground,9,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,asphalt,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,tire,4,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,mark,5,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,evidence,3,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,easily,4,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,peddlin,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,speed,4,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,lightning,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,bolt,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,killed,28,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,adults,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,advanced,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,lived,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,twenties,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,wiser,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,truth,28,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,told,46,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,eighty,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,wicked,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,reverends,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,pool,3,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,fire,25,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,devils,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,holding,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,hands,18,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,distance,8,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,christian,4,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,damn,33,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,trust,20,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,gemini,4,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,screaming,7,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,watchin,19,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,losing,5,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,option,5,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,kick,18,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,studio,3,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,king,23,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,diamonds,8,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,checkin,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,passport,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,accustomed,4,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,customs,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,callin,7,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,task,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,force,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,cuff,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,forward,5,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,game,33,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,complain,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,past,18,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,poor,10,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,lane,4,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,pushing,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,wrecking,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,jaguar,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,play,25,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,sport,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,dashboard,2,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,osama,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,plane,3,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,emergency,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,landed,1,500000,2011
Kendrick,hol' up,section.80,173158,66,0.345,0.607,155.983,honor,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,doobies,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,twelve,4,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,bottles,6,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,pills,4,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,half,5,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,weight,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,tolerance,5,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,exist,6,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,swear,6,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,trippin,12,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,pick,12,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,cold,8,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,water,18,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,bring,16,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,vicodin,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,hope,30,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,pain,31,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,feelin,12,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,feel,94,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,section,10,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,relate,4,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,loner,2,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,marijuana,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,endorphins,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,stronger,4,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,house,19,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,party,11,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,generation,10,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,sippin,5,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,cough,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,syrup,2,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,pancakes,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,kitchen,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,lives,12,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,caught,13,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,daily,7,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,superstition,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,world,82,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,bout,49,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,listen,16,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,melody,2,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,hoes,20,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,play,25,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,station,2,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,drank,2,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,technology,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,bought,12,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,soul,26,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,lookin,30,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,crowd,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,product,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,relatives,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,relevant,6,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,dream,16,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,president,4,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,black,82,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,purple,2,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,label,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,light,9,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,blue,25,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,straight,15,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,head,55,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,adhd,4,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,woah,67,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,limit,7,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,told,46,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,started,9,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,apartment,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,pardon,2,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,baby,78,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,twenty,34,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,crack,17,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,babies,12,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,damn,33,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,drink,7,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,neighbors,2,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,police,7,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,relax,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,stood,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,shut,23,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,blind,6,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,closed,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,screen,3,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,jumbotron,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,reside,4,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,read,7,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,lines,4,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,close,15,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,lights,14,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,nuvo,1,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,start,23,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,drown,5,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,body,25,500000,2011
Kendrick,a.d.h.d,section.80,215509,74,0.24,0.609,157.74,deep,20,500000,2011
